,username,follower,username_raw
3524,@MrErdoganEDU,True,MrErdoganEDU
3525,@shamanzspawn28,True,shamanzspawn28
3526,@mitchellgbudge,True,mitchellgbudge
3527,@EmilyBellex,True,EmilyBellex
3528,@erostribe,True,erostribe
3529,@MandaLane_,True,MandaLane_
3530,@KaitlinatHUB,True,KaitlinatHUB
3531,@blkCodeCollctve,False,blkCodeCollctve
3532,@Mellos_Journey,True,Mellos_Journey
3533,@JoshuaFluke,False,JoshuaFluke
3534,@LarsenMarquardt,True,LarsenMarquardt
3535,@CareerCrash,True,CareerCrash
3536,@matt_poloni,True,matt_poloni
3537,@JoshOnThaTweet,True,JoshOnThaTweet
3538,@laney5net,True,laney5net
3539,@SpainElise,True,SpainElise
3540,@FlyTy_world,True,FlyTy_world
3541,@DaleFuacata,True,DaleFuacata
3542,@TechWallStreet,True,TechWallStreet
3543,@LannersMarshall,True,LannersMarshall
3544,@alex_lobera,True,alex_lobera
3545,@RealFade,True,RealFade
3546,@eugenewei,False,eugenewei
3547,@mjrusso,False,mjrusso
3548,@natfriedman,False,natfriedman
3549,@ID_AA_Carmack,False,ID_AA_Carmack
3550,@kristineberth,True,kristineberth
3551,@SaraAdio,True,SaraAdio
3552,@stewartbrand,False,stewartbrand
3553,@JeffDean,False,JeffDean
3554,@TheStoicEmperor,False,TheStoicEmperor
3555,@dani_scribly,True,dani_scribly
3556,@havocworkshop,True,havocworkshop
3557,@ZeljkaPotoku,True,ZeljkaPotoku
3558,@justsml,True,justsml
3559,@moskov,False,moskov
3560,@hgandreasen,True,hgandreasen
3561,@iandmacomber,True,iandmacomber
3562,@sidvent,True,sidvent
3563,@maxcolls,True,maxcolls
3564,@avram_twitchell,True,avram_twitchell
3565,@SureReno,True,SureReno
3566,@MicahJanke,True,MicahJanke
3567,@Prem_Hirubalan,True,Prem_Hirubalan
3568,@noornet,True,noornet
3569,@wdevdanny,True,wdevdanny
3570,@ItsladyKadie,False,ItsladyKadie
3571,@premkgowda,True,premkgowda
3572,@MrJardines,True,MrJardines
3573,@salehczk,False,salehczk
3574,@stephkdesign,True,stephkdesign
3575,@__tosh,False,__tosh
3576,@kefimochi,False,kefimochi
3577,@MannyBernabe,True,MannyBernabe
3578,@PervySage10,True,PervySage10
3579,@Ilyausorov,True,Ilyausorov
3580,@BitcoinErrorLog,True,BitcoinErrorLog
3581,@DakotaPope8,True,DakotaPope8
3582,@alexanderjwitt,True,alexanderjwitt
3583,@patrickwilkyway,True,patrickwilkyway
3584,@kellymneilson,True,kellymneilson
3585,@chieffhiwa,True,chieffhiwa
3586,@THEAlexisCarr,True,THEAlexisCarr
3587,@raythurman2386,True,raythurman2386
3588,@Kostroma131,True,Kostroma131
3589,@NASA,False,NASA
3590,@biovir3,True,biovir3
3591,@mwseibel,False,mwseibel
3592,@G3RamTweets,True,G3RamTweets
3593,@Tinadevelops,True,Tinadevelops
3594,@n_montoy03,True,n_montoy03
3595,@nNatsum,True,nNatsum
3596,@angelprats4,True,angelprats4
3597,@WDevKen,True,WDevKen
3598,@JosefSpalenka,True,JosefSpalenka
3599,@seth_atl,True,seth_atl
3600,@PabloShampoo,True,PabloShampoo
3601,@fspacef,True,fspacef
3602,@SethLachman,True,SethLachman
3603,@DRochiramani,True,DRochiramani
3604,@DaraDoesDev,True,DaraDoesDev
3605,@ItsYoFriendSam,True,ItsYoFriendSam
3606,@atharvpnaik,True,atharvpnaik
3607,@financemultiple,True,financemultiple
3608,@ReineckeTheFox,True,ReineckeTheFox
3609,@ryanflorence,False,ryanflorence
3610,@kentcdodds,False,kentcdodds
3611,@CMBurns26,True,CMBurns26
3612,@GrantReighard,True,GrantReighard
3613,@imchrislouie,True,imchrislouie
3614,@iammerrick,False,iammerrick
3615,@juliagalef,False,juliagalef
3616,@RobLeCheminant,True,RobLeCheminant
3617,@themspelunker,True,themspelunker
3618,@DataScienceRyan,True,DataScienceRyan
3619,@JeremyGurewitz,True,JeremyGurewitz
3620,@JuanCarlosASan3,True,JuanCarlosASan3
3621,@science_big,True,science_big
3622,@sacca,False,sacca
3623,@bgurley,False,bgurley
3624,@a16z,False,a16z
3625,@mlevchin,False,mlevchin
3626,@fredwilson,False,fredwilson
3627,@DicesareRachel,True,DicesareRachel
3628,@LeipertPeter,True,LeipertPeter
3629,@YusufNafey,True,YusufNafey
3630,@tiffanyk,True,tiffanyk
3631,@janamal,False,janamal
3632,@thom_ivy_1,True,thom_ivy_1
3633,@Lambda_Alumni,False,Lambda_Alumni
3634,@annatolio,False,annatolio
3635,@amber_m_pittman,True,amber_m_pittman
3636,@Codingchiro,True,Codingchiro
3637,@coffeecraftcode,True,coffeecraftcode
3638,@AdnanCodes,True,AdnanCodes
3639,@kimeejohnson,False,kimeejohnson
3640,@kylebrussell,False,kylebrussell
3641,@DD_Wen_,True,DD_Wen_
3642,@LambdaStudent,True,LambdaStudent
3643,@calog3r0,True,calog3r0
3644,@sehaj23,True,sehaj23
3645,@HunterSoluk,True,HunterSoluk
3646,@meetnaren,True,meetnaren
3647,@c_t_ogden,True,c_t_ogden
3648,@RyMurray11,True,RyMurray11
3649,@Jessetheranter,True,Jessetheranter
3650,@jeffreybunn,True,jeffreybunn
3651,@drewmingl,True,drewmingl
3652,@randallb,False,randallb
3653,@MacScheffer,True,MacScheffer
3654,@BudapesTourist,True,BudapesTourist
3655,@HeyJakeC,True,HeyJakeC
3656,@kkingbd,True,kkingbd
3657,@jasonlmodisett,True,jasonlmodisett
3658,@JWarrenMD,True,JWarrenMD
3659,@just_IVB,False,just_IVB
3660,@OliviaOsborn19,True,OliviaOsborn19
3661,@Andrew____Mc,True,Andrew____Mc
3662,@HessburgThomas,True,HessburgThomas
3663,@__bhumipatel,False,__bhumipatel
3664,@CognitoLOP,True,CognitoLOP
3665,@icolorcode,True,icolorcode
3666,@borjasolerme,True,borjasolerme
3667,@LindaY_25,True,LindaY_25
3668,@RayHeberer4,False,RayHeberer4
3669,@murbar,True,murbar
3670,@jzamorano24,True,jzamorano24
3671,@jocelynrobancho,False,jocelynrobancho
3672,@GabrielCabrejas,False,GabrielCabrejas
3673,@CourtneyU88,False,CourtneyU88
3674,@brentjanderson,True,brentjanderson
3675,@AKGrenier,False,AKGrenier
3676,@ChanceHalo,True,ChanceHalo
3677,@NoImTravis,True,NoImTravis
3678,@ckiddwebdev,False,ckiddwebdev
3679,@tristan_linehan,True,tristan_linehan
3680,@fauxkno,True,fauxkno
3681,@cpdis,True,cpdis
3682,@ellys_alley,True,ellys_alley
3683,@dasfrenk,True,dasfrenk
3684,@hinakura_01110,True,hinakura_01110
3685,@PrettyCodes,True,PrettyCodes
3686,@craigcodes,True,craigcodes
3687,@Lando2Good,True,Lando2Good
3688,@MichaelCheco1,True,MichaelCheco1
3689,@MattGaboury1,True,MattGaboury1
3690,@julmo611,True,julmo611
3691,@brockdaddy81,True,brockdaddy81
3692,@Kristy_006,True,Kristy_006
3693,@growwithlogan,True,growwithlogan
3694,@codehack2018,True,codehack2018
3695,@brianmgreg,True,brianmgreg
3696,@castlepioneer,True,castlepioneer
3697,@JavidJasmine,True,JavidJasmine
3698,@HospitalJazz,True,HospitalJazz
3699,@sumayyahasgar,True,sumayyahasgar
3700,@BNewtron21,False,BNewtron21
3701,@NuhnJason,True,NuhnJason
3702,@aaronneider,True,aaronneider
3703,@Anthony_dev1,True,Anthony_dev1
3704,@Jdogstoddard,True,Jdogstoddard
3705,@LuedaChris,True,LuedaChris
3706,@peepersmel,True,peepersmel
3707,@Ian_Castillo,True,Ian_Castillo
3708,@AdamCGLee,True,AdamCGLee
3709,@anubhav_bhambri,True,anubhav_bhambri
3710,@curtdragon,True,curtdragon
3711,@UXshel,True,UXshel
3712,@derpwanda,True,derpwanda
3713,@rosalind_io,True,rosalind_io
3714,@_josepheastman,True,_josepheastman
3715,@flute1952,True,flute1952
3716,@LydsterD,True,LydsterD
3717,@chrstphrjfstr,True,chrstphrjfstr
3718,@schwaaweb,True,schwaaweb
3719,@JawaddHussein,True,JawaddHussein
3720,@griffinshuth24,True,griffinshuth24
3721,@samir_gadkari,True,samir_gadkari
3722,@thebgardner,True,thebgardner
3723,@kn3wt,True,kn3wt
3724,@ryannormanfree1,True,ryannormanfree1
3725,@Third3y3Club,True,Third3y3Club
3726,@shaunmcarmody,True,shaunmcarmody
3727,@meg_inks,True,meg_inks
3728,@migameegs,True,migameegs
3729,@JackieCanCode,True,JackieCanCode
3730,@digitaldiamondj,True,digitaldiamondj
3731,@keveightysev,True,keveightysev
3732,@Dstar3248,True,Dstar3248
3733,@BrianARuff,True,BrianARuff
3734,@NBatmanglidj,True,NBatmanglidj
3735,@billdifulvio,True,billdifulvio
3736,@Abdul_Qadir41,True,Abdul_Qadir41
3737,@JoeAlfaro925,True,JoeAlfaro925
3738,@scottgrobe,True,scottgrobe
3739,@imani_russ,True,imani_russ
3740,@GabeRomero78,True,GabeRomero78
3741,@dom_torr,True,dom_torr
3742,@christians_gina,True,christians_gina
3743,@eek637,True,eek637
3744,@BrooksPoltl,True,BrooksPoltl
3745,@Web_DevB,True,Web_DevB
3746,@zacharyarney,True,zacharyarney
3747,@_ltrii,True,_ltrii
3748,@shrmnshrmn,True,shrmnshrmn
3749,@dislersd,True,dislersd
3750,@VictorSotoUX,True,VictorSotoUX
3751,@MikeLanders,True,MikeLanders
3752,@pipecork,True,pipecork
3753,@nandotheessen,True,nandotheessen
3754,@adam_mathieson,True,adam_mathieson
3755,@WilliamDJarvis,True,WilliamDJarvis
3756,@paintedlbird7,True,paintedlbird7
3757,@willediger,True,willediger
3758,@unography,True,unography
3759,@MarkRober,False,MarkRober
3760,@jakesimon,True,jakesimon
3761,@VancouverRuss,True,VancouverRuss
3762,@RichardEdgerly1,True,RichardEdgerly1
3763,@_ahoskins,True,_ahoskins
3764,@RDesai01,False,RDesai01
3765,@gwendy_jones,True,gwendy_jones
3766,@Ashleyluvs2Code,True,Ashleyluvs2Code
3767,@jessalynn83,True,jessalynn83
3768,@abarrallen,True,abarrallen
3769,@jonnybcodes,True,jonnybcodes
3770,@TristaGPaul,True,TristaGPaul
3771,@jasonleehodges,True,jasonleehodges
3772,@kushaanshah,True,kushaanshah
3773,@timhnln,False,timhnln
3774,@justcallmejuan,True,justcallmejuan
3775,@SamMcAllister,False,SamMcAllister
3776,@lorenahathaway,True,lorenahathaway
3777,@oxana_zeitler,True,oxana_zeitler
3778,@lobowabell,True,lobowabell
3779,@TomHiggins42,True,TomHiggins42
3780,@karnsaroya,True,karnsaroya
3781,@AustenAllred,False,AustenAllred
3782,@elorest,True,elorest
3783,@RickyAudet,True,RickyAudet
3784,@OliverChristie,True,OliverChristie
3785,@saggarwa08,True,saggarwa08
3786,@LolaHeffernan,True,LolaHeffernan
3787,@chamath,False,chamath
3788,@thatguybobby,True,thatguybobby
3789,@camperry21,True,camperry21
3790,@VicKarathanasi,True,VicKarathanasi
3791,@Cossaccoo,True,Cossaccoo
3792,@EngrSARFRAZawan,True,EngrSARFRAZawan
3793,@SimonBlampied,True,SimonBlampied
3794,@adambader,True,adambader
3795,@iamieht,True,iamieht
3796,@DerekjAndersen,False,DerekjAndersen
3797,@unculturedswine,True,unculturedswine
3798,@derekdb7,True,derekdb7
3799,@vertika00,True,vertika00
3800,@core_davis,True,core_davis
3801,@hvasquez,True,hvasquez
3802,@cooltaku_,True,cooltaku_
3803,@roomnyc,True,roomnyc
3804,@_DanFriedman,True,_DanFriedman
3805,@AnnaCri14265436,True,AnnaCri14265436
3806,@andrea4animals,True,andrea4animals
3807,@GustafKornias,True,GustafKornias
3808,@monsurislambhui,True,monsurislambhui
3809,@coetry,True,coetry
3810,@sdbratt,True,sdbratt
3811,@SNagar1992,True,SNagar1992
3812,@michael_zaro,True,michael_zaro
3813,@jessedonoe,True,jessedonoe
3814,@gavin_kickstart,False,gavin_kickstart
3815,@krommenhoek,False,krommenhoek
3816,@jkhowland,True,jkhowland
3817,@gilbertglee,False,gilbertglee
3818,@SaraDansieJones,True,SaraDansieJones
3819,@BlakeMcClary,True,BlakeMcClary
3820,@mscottraff,False,mscottraff
3821,@mattsuthe,False,mattsuthe
3822,@travis_cook_,True,travis_cook_
3823,@benjidoyle,True,benjidoyle
3824,@charleydehoney,True,charleydehoney
3825,@DerekAGilbert,False,DerekAGilbert
3826,@TrentMano,False,TrentMano
3827,@fbwlm,True,fbwlm
3828,@Sairee,True,Sairee
3829,@AustinLieb,True,AustinLieb
3830,@antoniogm,False,antoniogm
3831,@kimmaicutler,False,kimmaicutler
3832,@JoeJohnsonPhD,True,JoeJohnsonPhD
3833,@nickjbasile,True,nickjbasile
3834,@pauljdougherty,True,pauljdougherty
3835,@Utoday_en,True,Utoday_en
3836,@CO_Comp_Nerd,True,CO_Comp_Nerd
3837,@iamyaji,True,iamyaji
3838,@clintkunz,True,clintkunz
3839,@KokLeongSeow,True,KokLeongSeow
3840,@cjtantay,True,cjtantay
3841,@ProfJonesMusic,True,ProfJonesMusic
3842,@pureFaristics,True,pureFaristics
3843,@justusob,True,justusob
3844,@UmOkJulia,True,UmOkJulia
3845,@LloydaAlexander,True,LloydaAlexander
3846,@BrotherVinny,True,BrotherVinny
3847,@CaptSpacely,True,CaptSpacely
3848,@wordygirl15,True,wordygirl15
3849,@andersonDrLJA,False,andersonDrLJA
3850,@satinflame,True,satinflame
3851,@daylexablanco,False,daylexablanco
3852,@DexterTrixie,True,DexterTrixie
3853,@bilalfarooqui,True,bilalfarooqui
3854,@MrDeds,True,MrDeds
3855,@p_e,True,p_e
3856,@DittmannAxel,True,DittmannAxel
3857,@EmmaWedekind,False,EmmaWedekind
3858,@g_ucher,True,g_ucher
3859,@jannelyse,True,jannelyse
3860,@stupidtwittacc1,True,stupidtwittacc1
3861,@t_liebig,True,t_liebig
3862,@INSPIRE__YOUNG,True,INSPIRE__YOUNG
3863,@Skylineturbo,True,Skylineturbo
3864,@stephenlb,True,stephenlb
3865,@poeticStupid,True,poeticStupid
3866,@_ScottC_,True,_ScottC_
3867,@BrandonGWeber,True,BrandonGWeber
3868,@GoodStephV,True,GoodStephV
3869,@mcdavis,True,mcdavis
3870,@cahouser,True,cahouser
3871,@EthanBaugher,True,EthanBaugher
3872,@_Sharraf,True,_Sharraf
3873,@choosetothinq,True,choosetothinq
3874,@4wmturner,False,4wmturner
3875,@jonbroscious,True,jonbroscious
3876,@runvc,True,runvc
3877,@EdwinTatum,True,EdwinTatum
3878,@shm1450ykk6,False,shm1450ykk6
3879,@sdotstx,True,sdotstx
3880,@BillHunka,True,BillHunka
3881,@SMH_jr,True,SMH_jr
3882,@myfriendashkan,True,myfriendashkan
3883,@albertstartup,True,albertstartup
3884,@cacarr,True,cacarr
3885,@bmethan,True,bmethan
3886,@callmemendoza,True,callmemendoza
3887,@Kalokagathic,True,Kalokagathic
3888,@d_whittle21,True,d_whittle21
3889,@RN_Ahuja,True,RN_Ahuja
3890,@edbutcher,True,edbutcher
3891,@CateTV,True,CateTV
3892,@ShaunakGupta,True,ShaunakGupta
3893,@Joshua_Greaves,True,Joshua_Greaves
3894,@Bertleman,True,Bertleman
3895,@aadames,True,aadames
3896,@AnMarinopoulos,True,AnMarinopoulos
3897,@KateMagaram,True,KateMagaram
3898,@alex__makoto,False,alex__makoto
3899,@ZackLinford,True,ZackLinford
3900,@patcorbett,True,patcorbett
3901,@chasebtc,True,chasebtc
3902,@Semstirs,True,Semstirs
3903,@bentossell,False,bentossell
3904,@concreteniche,True,concreteniche
3905,@Celadonblues,True,Celadonblues
3906,@CongaCodesCode,True,CongaCodesCode
3907,@dclarke100,True,dclarke100
3908,@VictusFate,True,VictusFate
3909,@AYUSHSH34727537,True,AYUSHSH34727537
3910,@dreeves,True,dreeves
3911,@asheinfeld,True,asheinfeld
3912,@IMmsGNU,True,IMmsGNU
3913,@DaleJStephens,False,DaleJStephens
3914,@TomAlexanderFox,True,TomAlexanderFox
3915,@MMarahatta,True,MMarahatta
3916,@JackOCrypto,True,JackOCrypto
3917,@abrudtkuhl,True,abrudtkuhl
3918,@aarondolson,True,aarondolson
3919,@chase_annemarie,True,chase_annemarie
3920,@emanuelbrown,True,emanuelbrown
3921,@theventurette,True,theventurette
3922,@sirishre,False,sirishre
3923,@magnusalban,True,magnusalban
3924,@JG__II,True,JG__II
3925,@MatSutton,True,MatSutton
3926,@SidFugazi,True,SidFugazi
3927,@masha6996,True,masha6996
3928,@plantpurecode,True,plantpurecode
3929,@_justirma,True,_justirma
3930,@MelissaSulewski,True,MelissaSulewski
3931,@LouisAnslow,True,LouisAnslow
3932,@thinkshiv,True,thinkshiv
3933,@Jae__Davis,True,Jae__Davis
3934,@Boomeliciously,True,Boomeliciously
3935,@prithviravi14,True,prithviravi14
3936,@Glasbaby6,True,Glasbaby6
3937,@JillBuban,True,JillBuban
3938,@mbrendan1,True,mbrendan1
3939,@NeelBhula,True,NeelBhula
3940,@ehmatthes,False,ehmatthes
3941,@bonam,True,bonam
3942,@gordonbrander,True,gordonbrander
3943,@jacob_willemsma,True,jacob_willemsma
3944,@ioscreative,True,ioscreative
3945,@tdegrange,True,tdegrange
3946,@pchamal,True,pchamal
3947,@colinclaire2,True,colinclaire2
3948,@Ryry4022,True,Ryry4022
3949,@jbaksht,True,jbaksht
3950,@tobinles,True,tobinles
3951,@MorganGH,True,MorganGH
3952,@neshniche,True,neshniche
3953,@kimi_kling,True,kimi_kling
3954,@ajonoguy,True,ajonoguy
3955,@KevinMCullen,True,KevinMCullen
3956,@shadab,True,shadab
3957,@paulgonz6,True,paulgonz6
3958,@ontologymachine,True,ontologymachine
3959,@mickthehawk,True,mickthehawk
3960,@billyshipp,True,billyshipp
3961,@dricupero,True,dricupero
3962,@perlhack,True,perlhack
3963,@johanatan,True,johanatan
3964,@RealWillBrooks,True,RealWillBrooks
3965,@mallyvai,True,mallyvai
3966,@colewinans,True,colewinans
3967,@hosain,True,hosain
3968,@SomethingBTC,True,SomethingBTC
3969,@trevhalvorson,True,trevhalvorson
3970,@Andrei_Calazans,True,Andrei_Calazans
3971,@shoshannaisrael,True,shoshannaisrael
3972,@shaydennovick,True,shaydennovick
3973,@TaggartAlec,True,TaggartAlec
3974,@innov8ion,True,innov8ion
3975,@josephpwilson,True,josephpwilson
3976,@capajj,True,capajj
3977,@farhajmayan,True,farhajmayan
3978,@ianthiel,True,ianthiel
3979,@jaynecn,True,jaynecn
3980,@aMichaelLyons,True,aMichaelLyons
3981,@KevinNewmanYO,True,KevinNewmanYO
3982,@AbeKhaleeli,True,AbeKhaleeli
3983,@sammong,True,sammong
3984,@ninamohanty,True,ninamohanty
3985,@cmagdaleno,True,cmagdaleno
3986,@alejandroxrd,True,alejandroxrd
3987,@jimcalliu,True,jimcalliu
3988,@AustinLMullins,True,AustinLMullins
3989,@joji_teira,True,joji_teira
3990,@twwilliams,True,twwilliams
3991,@MiSunKw,True,MiSunKw
3992,@KarenDZachary,False,KarenDZachary
3993,@nathanhleung,True,nathanhleung
3994,@W_Marett,True,W_Marett
3995,@claudiahumbert,True,claudiahumbert
3996,@cooperkernan,True,cooperkernan
3997,@Muffmanjack,True,Muffmanjack
3998,@aleckretch,True,aleckretch
3999,@PeterDConley,True,PeterDConley
4000,@amory108,True,amory108
4001,@VisaryCapital,True,VisaryCapital
4002,@tomchck,True,tomchck
4003,@Skantastico,True,Skantastico
4004,@crypto_andrew,True,crypto_andrew
4005,@marrath11,True,marrath11
4006,@kashifrayani,True,kashifrayani
4007,@TravisJustin,True,TravisJustin
4008,@christpetron,True,christpetron
4009,@Chris72405824,True,Chris72405824
4010,@AfroRoboticist,True,AfroRoboticist
4011,@thepericulum,True,thepericulum
4012,@wojcikstefan,True,wojcikstefan
4013,@BrandtAWitt,True,BrandtAWitt
4014,@josephrobison,True,josephrobison
4015,@ItzSuds,True,ItzSuds
4016,@NeerajT4,True,NeerajT4
4017,@vebradev,True,vebradev
4018,@chrsaravia,True,chrsaravia
4019,@Crystal_Soria,True,Crystal_Soria
4020,@systemantix,True,systemantix
4021,@JordanGal,True,JordanGal
4022,@pourteaux,True,pourteaux
4023,@clstrns,True,clstrns
4024,@willwearing,True,willwearing
4025,@TinkeredThinker,True,TinkeredThinker
4026,@Bill_Cherman,True,Bill_Cherman
4027,@mainzebra,True,mainzebra
4028,@DiarmuidOM,True,DiarmuidOM
4029,@findabhilash,True,findabhilash
4030,@3liyounes,True,3liyounes
4031,@jordanbramble,True,jordanbramble
4032,@maximesalomon,True,maximesalomon
4033,@GovindSNayar,True,GovindSNayar
4034,@RickyHarris,True,RickyHarris
4035,@MarshallJJacobs,True,MarshallJJacobs
4036,@IzaakPrats,True,IzaakPrats
4037,@ankitkr0,True,ankitkr0
4038,@davidxcoronado,True,davidxcoronado
4039,@durbdawg,True,durbdawg
4040,@pzakin,True,pzakin
4041,@TajWalton,True,TajWalton
4042,@crackitycrackin,True,crackitycrackin
4043,@TheEricAnderson,True,TheEricAnderson
4044,@chennaikat,True,chennaikat
4045,@tszzl,True,tszzl
4046,@jamiesmallwood,True,jamiesmallwood
4047,@ChrisDoko,True,ChrisDoko
4048,@eolsencreative,True,eolsencreative
4049,@JPRpelinen,True,JPRpelinen
4050,@sakwenjioh,True,sakwenjioh
4051,@ricburton,True,ricburton
4052,@gabe_g2i,True,gabe_g2i
4053,@KingFazir,True,KingFazir
4054,@0xval,True,0xval
4055,@hunterwalk,False,hunterwalk
4056,@MGLittletonJr,True,MGLittletonJr
4057,@Scott_Shrake,False,Scott_Shrake
4058,@ticotheps,True,ticotheps
4059,@shahidnowshad,True,shahidnowshad
4060,@TitaniaMcGrath,False,TitaniaMcGrath
4061,@brandon_kearns,False,brandon_kearns
4062,@derekofmilford,True,derekofmilford
4063,@gw_smiles,True,gw_smiles
4064,@ESRogs,True,ESRogs
4065,@indysofian,False,indysofian
4066,@ChrisCanCode1,True,ChrisCanCode1
4067,@DanielSifredo,True,DanielSifredo
4068,@AnthonyJCampbel,True,AnthonyJCampbel
4069,@chinemerem707,True,chinemerem707
4070,@ryan_caldbeck,False,ryan_caldbeck
4071,@dwightchurchill,True,dwightchurchill
4072,@Nilza_Marie,True,Nilza_Marie
4073,@atbenedict,True,atbenedict
4074,@Space_Station,False,Space_Station
4075,@johndmcginnis,True,johndmcginnis
4076,@EduEngineer,True,EduEngineer
4077,@MeaghanBarber9,True,MeaghanBarber9
4078,@Truman4america,True,Truman4america
4079,@steffenver,True,steffenver
4080,@homastoyos,True,homastoyos
4081,@ricardoc,True,ricardoc
4082,@RickClayton11,True,RickClayton11
4083,@rememberlenny,True,rememberlenny
4084,@s_vidar,True,s_vidar
4085,@mckaywrigley,True,mckaywrigley
4086,@ArNazeh,True,ArNazeh
4087,@natesiggard,True,natesiggard
4088,@bohanergus,True,bohanergus
4089,@AmirAkhterKazi,True,AmirAkhterKazi
4090,@keyul,True,keyul
4091,@ZachaReid,True,ZachaReid
4092,@powooli,True,powooli
4093,@alexrkonrad,False,alexrkonrad
4094,@LightHardDead,True,LightHardDead
4095,@JJ_learn_always,True,JJ_learn_always
4096,@david_doswell,True,david_doswell
4097,@justGLew,True,justGLew
4098,@MelloGarrett,True,MelloGarrett
4099,@nateratx,True,nateratx
4100,@downi94,True,downi94
4101,@JijoSunny,True,JijoSunny
4102,@KenFrei,False,KenFrei
4103,@louisnicholls_,True,louisnicholls_
4104,@pavtalk,True,pavtalk
4105,@vijaydas,True,vijaydas
4106,@Timothy28104823,True,Timothy28104823
4107,@fatlabllc,True,fatlabllc
4108,@juvoni,True,juvoni
4109,@AOC,False,AOC
4110,@eBrennandCampos,True,eBrennandCampos
4111,@josemariasiota,True,josemariasiota
4112,@kaalam_ai,True,kaalam_ai
4113,@slimbugz,True,slimbugz
4114,@swapnil_bishnu,True,swapnil_bishnu
4115,@sourced,True,sourced
4116,@michaltakac,True,michaltakac
4117,@tab_tabshaikh,True,tab_tabshaikh
4118,@calc205blues,True,calc205blues
4119,@matt42kirby,True,matt42kirby
4120,@_thehexagon,True,_thehexagon
4121,@pratiks0809,True,pratiks0809
4122,@SkepticalNomad,True,SkepticalNomad
4123,@PrinceGeek,True,PrinceGeek
4124,@phamhere,True,phamhere
4125,@AT_Neuner,True,AT_Neuner
4126,@bradmmortensen,True,bradmmortensen
4127,@AtLorenzoEvans,True,AtLorenzoEvans
4128,@ZackArgyle,False,ZackArgyle
4129,@cmtolbert1,True,cmtolbert1
4130,@ChrisCroy,True,ChrisCroy
4131,@EricMueller,True,EricMueller
4132,@jacobtgraf,False,jacobtgraf
4133,@P2LLC,True,P2LLC
4134,@jobrodude,True,jobrodude
4135,@MdotFlow22,True,MdotFlow22
4136,@virsamarvir,True,virsamarvir
4137,@thatbravebee,True,thatbravebee
4138,@NaomiSm00252254,True,NaomiSm00252254
4139,@wordchucks,True,wordchucks
4140,@DD_Serena_,True,DD_Serena_
4141,@kolby_bradley,True,kolby_bradley
4142,@iambradcahoon,False,iambradcahoon
4143,@WillManidis,False,WillManidis
4144,@imabbazs,True,imabbazs
4145,@TnaciousTyson,True,TnaciousTyson
4146,@jc__gr,True,jc__gr
4147,@chucktrafton,False,chucktrafton
4148,@voldemortensen,True,voldemortensen
4149,@matthewjcarson,True,matthewjcarson
4150,@awholelottanner,True,awholelottanner
4151,@wolfejosh,False,wolfejosh
4152,@jaltma,False,jaltma
4153,@rrhoover,False,rrhoover
4154,@patrick_oshag,False,patrick_oshag
4155,@briannekimmel,True,briannekimmel
4156,@eriktorenberg,False,eriktorenberg
4157,@HtmlTeacher,True,HtmlTeacher
4158,@brett_hartmann1,False,brett_hartmann1
4159,@johnmcelhone8,True,johnmcelhone8
4160,@AndrewReifel,True,AndrewReifel
4161,@tcbic92,True,tcbic92
4162,@workforthem,True,workforthem
4163,@colinobrady,False,colinobrady
4164,@SteveMoraco,True,SteveMoraco
4165,@amasad,False,amasad
4166,@immanuelrosal,True,immanuelrosal
4167,@dapperheretic,True,dapperheretic
4168,@Thomson_Comer,True,Thomson_Comer
4169,@darienpayton,True,darienpayton
4170,@hatch_megan,False,hatch_megan
4171,@philshapiro,True,philshapiro
4172,@kidkapital,True,kidkapital
4173,@luishrd,False,luishrd
4174,@bijan,False,bijan
4175,@jeff,False,jeff
4176,@albertwenger,False,albertwenger
4177,@Shawn_Antonucci,True,Shawn_Antonucci
4178,@_ericelliott,False,_ericelliott
4179,@LandeenHannah,False,LandeenHannah
4180,@gumroad,False,gumroad
4181,@miloshrakich,True,miloshrakich
4182,@brink1234,True,brink1234
4183,@barnwoodframes,True,barnwoodframes
4184,@jrwatts123,True,jrwatts123
4185,@omar_okla,True,omar_okla
4186,@breezy_rios,True,breezy_rios
4187,@ashwins93,True,ashwins93
4188,@Beardedwonder86,True,Beardedwonder86
4189,@DefinedByChoice,True,DefinedByChoice
4190,@beatty,False,beatty
4191,@jonnypower236,True,jonnypower236
4192,@colejhudson,True,colejhudson
4193,@Abhijeetpnwr,True,Abhijeetpnwr
4194,@ZimVC,True,ZimVC
4195,@dustint314,True,dustint314
4196,@Zach_Angell,True,Zach_Angell
4197,@leonardofed,False,leonardofed
4198,@kevmorrill,True,kevmorrill
4199,@riva,False,riva
4200,@sarthakgh,False,sarthakgh
4201,@nabeelqu,False,nabeelqu
4202,@GO_Gil_,True,GO_Gil_
4203,@HumansOfLambda,False,HumansOfLambda
4204,@ChanceMPayne,True,ChanceMPayne
4205,@knbrlo,True,knbrlo
4206,@chriscoyier,False,chriscoyier
4207,@rafahari,False,rafahari
4208,@zoink,False,zoink
4209,@haziq_azizi,True,haziq_azizi
4210,@ericries,False,ericries
4211,@ryanboris84,True,ryanboris84
4212,@BrianFLeDuc,True,BrianFLeDuc
4213,@geri_kirilova,True,geri_kirilova
4214,@EricaThompson,True,EricaThompson
